Format Version,1.25,Take Name,Take 2026-01-03 06.50.43 PM,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2026-01-03 06.50.47.145 午後,Capture Start Frame,724866,Total Frames in Take,2292,Total Exported Frames,2292,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
2158,21.580000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-9.348230,1.096900,-18.555401,14.464700,-0.033753,-11.886400,-11.742100,-0.218264,12.618100,6.626090,-0.847829,17.823599,-0.016931,-0.769686,-0.019473,0.637900,448.720398,76.304993,51.283844,449.417450,79.279770,74.402443,427.568115,73.189125,39.836510,467.654541,79.293747,62.723083,450.241364,73.457352,28.173269,449.420349,79.294403,74.418411,427.609924,73.176636,39.798431,467.653534,79.278809,62.708878,450.197449,73.470161,28.209642
2159,21.590000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-9.348230,1.096900,-18.555401,14.464700,-0.033753,-11.886400,-11.742100,-0.218264,12.618100,6.626090,-0.847829,17.823599,-0.016945,-0.769669,-0.019535,0.637919,448.719727,76.297401,51.284199,449.418213,79.270256,74.402992,427.566589,73.184608,39.837650,467.654755,79.283310,62.722752,450.239258,73.451454,28.173326,449.421814,79.282211,74.417778,427.614532,73.175049,39.800724,467.649536,79.270576,62.707424,450.192963,73.461800,28.210855
2160,21.600000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-9.348230,1.096900,-18.555401,14.464700,-0.033753,-11.886400,-11.742100,-0.218264,12.618100,6.626090,-0.847829,17.823599,-0.016926,-0.769645,-0.019445,0.637951,448.720520,76.295616,51.285751,449.420441,79.271179,74.404167,427.566895,73.178452,39.841286,467.656036,79.285561,62.722416,450.238556,73.447273,28.175076,449.424225,79.287117,74.424347,427.613159,73.165520,39.801327,467.653046,79.269653,62.707199,450.191528,73.460213,28.209955
2161,21.610000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-9.348230,1.096900,-18.555401,14.464700,-0.033753,-11.886400,-11.742100,-0.218264,12.618100,6.626090,-0.847829,17.823599,-0.016901,-0.769700,-0.019548,0.637882,448.722229,76.295380,51.282547,449.418274,79.266579,74.401642,427.570374,73.182358,39.833687,467.655975,79.281403,62.723183,450.244202,73.451202,28.171612,449.421600,79.280197,74.417053,427.615906,73.170937,39.794750,467.654510,79.267601,62.710247,450.196808,73.462837,28.208065
2162,21.620000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-9.348230,1.096900,-18.555401,14.464700,-0.033753,-11.886400,-11.742100,-0.218264,12.618100,6.626090,-0.847829,17.823599,-0.016901,-0.769704,-0.019552,0.637878,448.722626,76.298897,51.279327,449.418427,79.269943,74.398445,427.570892,73.186050,39.830193,467.656250,79.284767,62.720219,450.244843,73.454865,28.168400,449.425598,79.282654,74.412384,427.618347,73.175339,39.788723,467.650726,79.271782,62.707565,450.195679,73.465897,28.208637
2163,21.630000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-9.348230,1.096900,-18.555401,14.464700,-0.033753,-11.886400,-11.742100,-0.218264,12.618100,6.626090,-0.847829,17.823599,-0.016907,-0.769681,-0.019526,0.637907,448.725555,76.295364,51.278591,449.423004,79.267517,74.397522,427.573029,73.181442,39.831200,467.659943,79.282234,62.717907,450.246094,73.450264,28.167673,449.426941,79.280327,74.413490,427.615356,73.170578,39.791950,467.658966,79.269524,62.705196,450.200653,73.461075,28.203671
2164,21.640000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-9.348230,1.096900,-18.555401,14.464700,-0.033753,-11.886400,-11.742100,-0.218264,12.618100,6.626090,-0.847829,17.823599,-0.016932,-0.769659,-0.019576,0.637931,448.723419,76.294777,51.283127,449.422668,79.265793,74.402145,427.569794,73.183548,39.836971,467.658875,79.279190,62.721340,450.242126,73.450600,28.171986,449.426788,79.280418,74.417786,427.615723,73.171463,39.798550,467.655151,79.264084,62.707073,450.195831,73.463211,28.209072
2165,21.650000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-9.348230,1.096900,-18.555401,14.464700,-0.033753,-11.886400,-11.742100,-0.218264,12.618100,6.626090,-0.847829,17.823599,-0.016922,-0.769673,-0.019502,0.637916,448.723358,76.298645,51.281288,449.421387,79.272072,74.400032,427.570557,73.183922,39.834610,467.658020,79.286308,62.719948,450.243317,73.452301,28.170492,449.429688,79.284813,74.416473,427.614502,73.173317,39.793320,467.651764,79.273613,62.706730,450.197388,73.462906,28.208534
2166,21.660000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-9.348230,1.096900,-18.555401,14.464700,-0.033753,-11.886400,-11.742100,-0.218264,12.618100,6.626090,-0.847829,17.823599,-0.016937,-0.769693,-0.019520,0.637891,448.726044,76.294502,51.270584,449.422729,79.267723,74.389397,427.573853,73.180878,39.822510,467.660126,79.281174,62.710503,450.247375,73.448257,28.159868,449.425598,79.279549,74.405228,427.620514,73.170944,39.782089,467.658081,79.268829,62.694324,450.199768,73.458763,28.200756
2167,21.670000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-9.348230,1.096900,-18.555401,14.464700,-0.033753,-11.886400,-11.742100,-0.218264,12.618100,6.626090,-0.847829,17.823599,-0.016971,-0.769688,-0.019531,0.637896,448.728210,76.295769,51.265484,449.425446,79.269539,74.384216,427.575592,73.183243,39.817852,467.662659,79.281487,62.705002,450.248962,73.448837,28.154814,449.429810,79.281898,74.400291,427.621674,73.173149,39.779015,467.658691,79.268791,62.690430,450.202515,73.459290,28.192158
2168,21.680000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-9.348230,1.096900,-18.555401,14.464700,-0.033753,-11.886400,-11.742100,-0.218264,12.618100,6.626090,-0.847829,17.823599,-0.016988,-0.769697,-0.019504,0.637886,448.727814,76.292274,51.262135,449.424438,79.267540,74.380684,427.575531,73.178848,39.814137,467.661957,79.278870,62.701962,450.249207,73.443863,28.151686,449.429535,79.281761,74.395332,427.623322,73.167259,39.776134,467.656311,79.264046,62.688118,450.202057,73.456093,28.188898
2169,21.690000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-9.348230,1.096900,-18.555401,14.464700,-0.033753,-11.886400,-11.742100,-0.218264,12.618100,6.626090,-0.847829,17.823599,-0.016951,-0.769694,-0.019481,0.637891,448.727081,76.296173,51.265526,449.423706,79.271248,74.384102,427.574921,73.181023,39.817738,467.661072,79.284294,62.705166,450.248444,73.448135,28.155031,449.426727,79.284912,74.396919,427.618591,73.169563,39.782349,467.657623,79.269707,62.690655,450.205139,73.460571,28.192266
2170,21.700000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-9.348230,1.096900,-18.555401,14.464700,-0.033753,-11.886400,-11.742100,-0.218264,12.618100,6.626090,-0.847829,17.823599,-0.016909,-0.769680,-0.019548,0.637906,448.723358,76.296066,51.268330,449.420868,79.267471,74.387344,427.570740,73.183167,39.820820,467.657837,79.281998,62.707752,450.243835,73.451660,28.157326,449.424042,79.283005,74.402817,427.616211,73.169968,39.781292,467.657043,79.266251,62.694893,450.195953,73.465118,28.194256
2171,21.710000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-9.348230,1.096900,-18.555401,14.464700,-0.033753,-11.886400,-11.742100,-0.218264,12.618100,6.626090,-0.847829,17.823599,-0.016773,-0.769706,-0.019435,0.637882,448.726379,76.292664,51.261665,449.421234,79.264359,74.380730,427.575684,73.172249,39.812656,467.658997,79.285316,62.702438,450.249481,73.448746,28.150780,449.425842,79.278526,74.395508,427.621704,73.160194,39.772877,467.656006,79.270828,62.689163,450.201843,73.461159,28.189098
2172,21.720000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-9.348230,1.096900,-18.555401,14.464700,-0.033753,-11.886400,-11.742100,-0.218264,12.618100,6.626090,-0.847829,17.823599,-0.016894,-0.769709,-0.019508,0.637874,448.726685,76.295738,51.259846,449.421997,79.268211,74.378807,427.575256,73.180771,39.810665,467.659973,79.283569,62.700764,450.249359,73.450432,28.149092,449.427917,79.281586,74.390808,427.620850,73.169373,39.771046,467.655609,79.269554,62.687950,450.202179,73.462509,28.189693
2173,21.730000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-9.348230,1.096900,-18.555401,14.464700,-0.033753,-11.886400,-11.742100,-0.218264,12.618100,6.626090,-0.847829,17.823599,-0.016977,-0.769714,-0.019498,0.637866,448.726013,76.297310,51.257156,449.421387,79.272530,74.375748,427.574432,73.183411,39.808052,467.659515,79.284332,62.697975,450.248688,73.448997,28.146782,449.428284,79.287498,74.391045,427.618256,73.170921,39.768532,467.653687,79.268951,62.684090,450.203735,73.461937,28.184938
2174,21.740000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-9.348230,1.096900,-18.555401,14.464700,-0.033753,-11.886400,-11.742100,-0.218264,12.618100,6.626090,-0.847829,17.823599,-0.017028,-0.769722,-0.019582,0.637852,448.725830,76.295906,51.263092,449.420959,79.269531,74.381897,427.574005,73.186615,39.813091,467.659485,79.278717,62.704727,450.248718,73.448769,28.152584,449.424866,79.282738,74.397278,427.621521,73.175766,39.774162,467.655548,79.264946,62.689857,450.201202,73.460205,28.191050
2175,21.750000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-9.348230,1.096900,-18.555401,14.464700,-0.033753,-11.886400,-11.742100,-0.218264,12.618100,6.626090,-0.847829,17.823599,-0.016941,-0.769677,-0.019511,0.637910,448.726746,76.299179,51.262085,449.424561,79.272827,74.380806,427.573975,73.185219,39.815147,467.661377,79.286163,62.700981,450.246918,73.452507,28.151339,449.428864,79.286133,74.398811,427.621155,73.174461,39.776142,467.655975,79.272263,62.683849,450.201019,73.463860,28.189484
2176,21.760000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-9.348230,1.096900,-18.555401,14.464700,-0.033753,-11.886400,-11.742100,-0.218264,12.618100,6.626090,-0.847829,17.823599,-0.016872,-0.769709,-0.019483,0.637874,448.727112,76.299286,51.262733,449.422241,79.272034,74.381653,427.575897,73.182816,39.813591,467.660187,79.288475,62.703617,450.249939,73.453842,28.152018,449.426758,79.284760,74.392822,427.626801,73.172104,39.774696,467.656250,79.275185,62.692532,450.198425,73.465134,28.190905
2177,21.770000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-9.348230,1.096900,-18.555401,14.464700,-0.033753,-11.886400,-11.742100,-0.218264,12.618100,6.626090,-0.847829,17.823599,-0.016976,-0.769706,-0.019477,0.637875,448.731293,76.298294,51.259014,449.427124,79.274231,74.377510,427.579529,73.183434,39.810520,467.664948,79.286209,62.699287,450.253479,73.449326,28.148685,449.431305,79.287811,74.390907,427.624756,73.172188,39.773678,467.660431,79.271790,62.684780,450.208679,73.461418,28.186749
2178,21.780000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-9.348230,1.096900,-18.555401,14.464700,-0.033753,-11.886400,-11.742100,-0.218264,12.618100,6.626090,-0.847829,17.823599,-0.016905,-0.769706,-0.019517,0.637876,448.731140,76.292908,51.257477,449.426697,79.265381,74.376419,427.579590,73.178528,39.808430,467.664612,79.280212,62.698269,450.253601,73.447540,28.146723,449.433929,79.280655,74.392448,427.628845,73.165497,39.763901,467.659576,79.264648,62.684105,450.202057,73.460907,28.189432
2179,21.790000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-9.348230,1.096900,-18.555401,14.464700,-0.033753,-11.886400,-11.742100,-0.218264,12.618100,6.626090,-0.847829,17.823599,-0.016969,-0.769692,-0.019546,0.637891,448.730499,76.297684,51.264378,449.427460,79.270882,74.383186,427.578003,73.185791,39.816364,467.664856,79.282806,62.704243,450.251526,73.451279,28.153660,449.432343,79.283806,74.396881,427.622772,73.175110,39.779072,467.661011,79.269577,62.692204,450.205750,73.462311,28.189325
2180,21.800000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-9.348230,1.096900,-18.555401,14.464700,-0.033753,-11.886400,-11.742100,-0.218264,12.618100,6.626090,-0.847829,17.823599,-0.017012,-0.769700,-0.019524,0.637880,448.730225,76.293243,51.269135,449.426697,79.268486,74.387695,427.577911,73.181114,39.820858,467.664429,79.278687,62.709213,450.251770,73.444710,28.158710,449.431030,79.281395,74.402245,427.621246,73.170349,39.783382,467.661285,79.265457,62.696091,450.207153,73.455826,28.194813
2181,21.810000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-9.348230,1.096900,-18.555401,14.464700,-0.033753,-11.886400,-11.742100,-0.218264,12.618100,6.626090,-0.847829,17.823599,-0.017029,-0.769686,-0.019540,0.637897,448.730347,76.298584,51.268124,449.428009,79.273689,74.386665,427.577362,73.187500,39.820786,467.665161,79.283089,62.707363,450.250671,73.450096,28.157614,449.433167,79.286644,74.400879,427.623566,73.176445,39.779980,467.661957,79.269768,62.693840,450.202484,73.461563,28.197845
2182,21.820000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-9.348230,1.096900,-18.555401,14.464700,-0.033753,-11.886400,-11.742100,-0.218264,12.618100,6.626090,-0.847829,17.823599,-0.016801,-0.769671,-0.019497,0.637922,448.733093,76.295685,51.266582,449.430695,79.265854,74.385757,427.580811,73.178551,39.819599,467.667267,79.285316,62.705547,450.253448,73.453018,28.155354,449.435638,79.282341,74.398781,427.625916,73.164398,39.781437,467.662781,79.267929,62.691540,450.207794,73.468132,28.194649
2183,21.830000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-9.348230,1.096900,-18.555401,14.464700,-0.033753,-11.886400,-11.742100,-0.218264,12.618100,6.626090,-0.847829,17.823599,-0.016933,-0.769684,-0.019485,0.637904,448.732452,76.297859,51.267479,449.429749,79.272240,74.386124,427.580017,73.182564,39.820267,467.666779,79.286087,62.706612,450.253174,73.450562,28.156847,449.434204,79.285339,74.401695,427.623322,73.171547,39.780643,467.664734,79.272903,62.693378,450.207336,73.461708,28.194170
2184,21.840000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-9.348230,1.096900,-18.555401,14.464700,-0.033753,-11.886400,-11.742100,-0.218264,12.618100,6.626090,-0.847829,17.823599,-0.016971,-0.769707,-0.019504,0.637873,448.731598,76.296898,51.269672,449.427368,79.271736,74.388306,427.579803,73.183136,39.820908,467.665283,79.283768,62.710197,450.253845,73.448975,28.159222,449.432556,79.292694,74.403236,427.625031,73.165230,39.780460,467.661987,79.262085,62.696449,450.206604,73.467644,28.198555
2185,21.850000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-9.348230,1.096900,-18.555401,14.464700,-0.033753,-11.886400,-11.742100,-0.218264,12.618100,6.626090,-0.847829,17.823599,-0.016850,-0.769679,-0.019550,0.637909,448.735840,76.292801,51.265919,449.433197,79.262451,74.385162,427.583435,73.178917,39.818264,467.670105,79.279503,62.705486,450.256439,73.450340,28.154686,449.436096,79.277969,74.401314,427.628296,73.165741,39.779045,467.667877,79.263260,62.689224,450.210815,73.464272,28.194147
2186,21.860000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-9.348230,1.096900,-18.555401,14.464700,-0.033753,-11.886400,-11.742100,-0.218264,12.618100,6.626090,-0.847829,17.823599,-0.016912,-0.769657,-0.019491,0.637936,448.733185,76.294701,51.265541,449.432312,79.268211,74.384239,427.579895,73.179321,39.819969,467.668365,79.282936,62.703213,450.252014,73.448341,28.154671,449.435547,79.282333,74.399216,427.628082,73.167976,39.783649,467.663605,79.268059,62.688499,450.205566,73.460442,28.190752
2187,21.870000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-9.348230,1.096900,-18.555401,14.464700,-0.033753,-11.886400,-11.742100,-0.218264,12.618100,6.626090,-0.847829,17.823599,-0.016867,-0.769709,-0.019485,0.637874,448.734558,76.295853,51.259354,449.429657,79.268387,74.378296,427.583374,73.179398,39.810173,467.667633,79.285011,62.700272,450.257416,73.450623,28.148611,449.433411,79.281357,74.395142,427.626190,73.168411,39.770390,467.666443,79.272041,62.686367,450.211945,73.461632,28.185450
2188,21.880000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-9.348230,1.096900,-18.555401,14.464700,-0.033753,-11.886400,-11.742100,-0.218264,12.618100,6.626090,-0.847829,17.823599,-0.016847,-0.769699,-0.019509,0.637886,448.734009,76.295952,51.254066,449.429810,79.267052,74.373169,427.582458,73.180191,39.805328,467.667419,79.284416,62.694595,450.256195,73.452156,28.143101,449.434265,79.281807,74.393181,427.625031,73.167984,39.764729,467.664642,79.269592,62.678120,450.212036,73.464493,28.180151
2189,21.890000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-9.348230,1.096900,-18.555401,14.464700,-0.033753,-11.886400,-11.742100,-0.218264,12.618100,6.626090,-0.847829,17.823599,-0.016911,-0.769723,-0.019521,0.637855,448.734222,76.294678,51.252731,449.428589,79.267166,74.371704,427.583221,73.180603,39.802555,467.667114,79.281708,62.694534,450.257874,73.449249,28.142061,449.430023,79.282654,74.383713,427.626984,73.167320,39.766296,467.667023,79.265419,62.681442,450.212616,73.463387,28.179573
2190,21.900000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-9.348230,1.096900,-18.555401,14.464700,-0.033753,-11.886400,-11.742100,-0.218264,12.618100,6.626090,-0.847829,17.823599,-0.016845,-0.769723,-0.019481,0.637859,448.730896,76.295174,51.255379,449.424927,79.267281,74.374405,427.580292,73.178108,39.805264,467.663391,79.284859,62.697136,450.254822,73.450478,28.144642,449.432098,79.282677,74.388977,427.625244,73.165184,39.765942,467.657104,79.268997,62.684013,450.208954,73.463890,28.182545
2191,21.910000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-9.348230,1.096900,-18.555401,14.464700,-0.033753,-11.886400,-11.742100,-0.218264,12.618100,6.626090,-0.847829,17.823599,-0.016822,-0.769718,-0.019486,0.637865,448.731537,76.296875,51.253185,449.425873,79.268120,74.372322,427.580872,73.179657,39.803280,467.664124,79.286652,62.694759,450.255188,73.453094,28.142317,449.431061,79.282158,74.392509,427.626984,73.168198,39.761318,467.660278,79.272675,62.678890,450.207794,73.464516,28.179884
2192,21.920000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-9.348230,1.096900,-18.555401,14.464700,-0.033753,-11.886400,-11.742100,-0.218264,12.618100,6.626090,-0.847829,17.823599,-0.016898,-0.769723,-0.019495,0.637856,448.734253,76.293190,51.249222,449.428497,79.266296,74.368118,427.583405,73.177719,39.799168,467.667023,79.281509,62.690914,450.257996,73.447273,28.138620,449.433929,79.277870,74.381538,427.629272,73.167961,39.759212,467.662384,79.269302,62.676334,450.211182,73.457703,28.179918
2193,21.930000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-9.348230,1.096900,-18.555401,14.464700,-0.033753,-11.886400,-11.742100,-0.218264,12.618100,6.626090,-0.847829,17.823599,-0.016931,-0.769717,-0.019480,0.637864,448.732941,76.293755,51.247932,449.427826,79.268341,74.366623,427.581726,73.178185,39.798557,467.666016,79.282227,62.689007,450.256073,73.446274,28.137486,449.433838,79.284798,74.383316,427.626770,73.164268,39.756798,467.663086,79.265854,62.676666,450.207794,73.460167,28.174824
2194,21.940000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-9.348230,1.096900,-18.555401,14.464700,-0.033753,-11.886400,-11.742100,-0.218264,12.618100,6.626090,-0.847829,17.823599,-0.016964,-0.769695,-0.019439,0.637890,448.730835,76.294441,51.250118,449.427307,79.271416,74.368454,427.578796,73.177650,39.802555,467.664734,79.284142,62.689548,450.252319,73.444588,28.139858,449.433197,79.287201,74.386047,427.625397,73.164375,39.759838,467.660706,79.268127,62.674545,450.203796,73.458138,28.179996
2195,21.950000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-9.348230,1.096900,-18.555401,14.464700,-0.033753,-11.886400,-11.742100,-0.218264,12.618100,6.626090,-0.847829,17.823599,-0.016898,-0.769704,-0.019494,0.637880,448.730347,76.299576,51.251556,449.426056,79.272652,74.370422,427.578766,73.184074,39.802818,467.663788,79.287918,62.692070,450.252655,73.453690,28.140856,449.432373,79.287300,74.385468,427.621429,73.171127,39.759743,467.661926,79.273209,62.679157,450.205353,73.466751,28.181904
2196,21.960000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-9.348230,1.096900,-18.555401,14.464700,-0.033753,-11.886400,-11.742100,-0.218264,12.618100,6.626090,-0.847829,17.823599,-0.016872,-0.769674,-0.019487,0.637917,448.733368,76.292053,51.248821,449.431061,79.264603,74.367683,427.580872,73.175774,39.801991,467.667725,79.281059,62.687637,450.253632,73.446793,28.137913,449.438538,79.277390,74.382149,427.623383,73.164513,39.759090,467.663910,79.268135,62.674278,450.207184,73.458244,28.179848
2197,21.970000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-9.348230,1.096900,-18.555401,14.464700,-0.033753,-11.886400,-11.742100,-0.218264,12.618100,6.626090,-0.847829,17.823599,-0.016916,-0.769719,-0.019564,0.637859,448.731262,76.296791,51.249039,449.426086,79.267891,74.368179,427.579926,73.184723,39.798927,467.664490,79.281960,62.690796,450.254456,73.452621,28.138186,449.431793,79.280426,74.381653,427.621307,73.173721,39.758350,467.662811,79.269394,62.679119,450.208740,73.463692,28.177074
2198,21.980000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-9.348230,1.096900,-18.555401,14.464700,-0.033753,-11.886400,-11.742100,-0.218264,12.618100,6.626090,-0.847829,17.823599,-0.016940,-0.769734,-0.019564,0.637840,448.730560,76.294876,51.251232,449.424347,79.266640,74.370323,427.579681,73.183235,39.800175,467.663330,79.279694,62.693832,450.254761,73.449951,28.140537,449.429962,79.281586,74.385559,427.624725,73.170471,39.758820,467.660736,79.264664,62.681400,450.206604,73.462845,28.179111
2199,21.990000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-9.348230,1.096900,-18.555401,14.464700,-0.033753,-11.886400,-11.742100,-0.218264,12.618100,6.626090,-0.847829,17.823599,-0.016937,-0.769706,-0.019486,0.637877,448.734436,76.295189,51.256538,449.430145,79.269661,74.375221,427.582764,73.180038,39.807869,467.667969,79.283287,62.696980,450.256744,73.447784,28.146025,449.433533,79.284073,74.388626,427.627808,73.167755,39.769817,467.665100,79.268028,62.682137,450.211090,73.460938,28.185690
2200,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-9.348230,1.096900,-18.555401,14.464700,-0.033753,-11.886400,-11.742100,-0.218264,12.618100,6.626090,-0.847829,17.823599,-0.016986,-0.769705,-0.019529,0.637875,448.732788,76.295837,51.257832,449.428894,79.270142,74.376526,427.580750,73.183487,39.809143,467.666718,79.281425,62.698284,450.254700,73.448326,28.147308,449.433350,79.284225,74.391808,427.627441,73.171700,39.769192,467.663025,79.266762,62.683441,450.207275,73.460693,28.186895
2201,22.010000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-9.348230,1.096900,-18.555401,14.464700,-0.033753,-11.886400,-11.742100,-0.218264,12.618100,6.626090,-0.847829,17.823599,-0.016943,-0.769705,-0.019552,0.637875,448.732574,76.295433,51.253040,449.428467,79.267708,74.372002,427.580688,73.183296,39.803989,467.666351,79.280716,62.693832,450.254700,73.450027,28.142265,449.433960,79.279114,74.391693,427.625702,73.173973,39.761749,467.662170,79.269302,62.676929,450.208435,73.459419,28.181719
2202,22.020000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-9.348230,1.096900,-18.555401,14.464700,-0.033753,-11.886400,-11.742100,-0.218264,12.618100,6.626090,-0.847829,17.823599,-0.016805,-0.769707,-0.019486,0.637878,448.732391,76.294304,51.252644,449.427399,79.265045,74.371826,427.581421,73.176781,39.803349,467.665283,79.284325,62.693676,450.255402,73.451080,28.141657,449.430695,79.280212,74.388077,427.626617,73.163727,39.762482,467.664124,79.268799,62.678753,450.207916,73.464539,28.181265
2203,22.030000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-9.348230,1.096900,-18.555401,14.464700,-0.033753,-11.886400,-11.742100,-0.218264,12.618100,6.626090,-0.847829,17.823599,-0.016762,-0.769691,-0.019471,0.637900,448.733307,76.293549,51.248352,449.429260,79.263611,74.367592,427.582001,73.174561,39.800087,467.666534,79.284843,62.688469,450.255280,73.451202,28.137197,449.434235,79.279999,74.382454,427.627167,73.160347,39.758186,467.665009,79.268265,62.675835,450.206482,73.465675,28.176943
2204,22.040000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-9.348230,1.096900,-18.555401,14.464700,-0.033753,-11.886400,-11.742100,-0.218264,12.618100,6.626090,-0.847829,17.823599,-0.016946,-0.769727,-0.019418,0.637852,448.730835,76.296257,51.246494,449.424866,79.273514,74.364868,427.580109,73.178200,39.796867,467.663452,79.287086,62.687763,450.254761,73.446236,28.136412,449.430664,79.287041,74.377968,427.625397,73.166908,39.757946,467.659088,79.273193,62.675529,450.207977,73.457954,28.174543
2205,22.050000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-9.348230,1.096900,-18.555401,14.464700,-0.033753,-11.886400,-11.742100,-0.218264,12.618100,6.626090,-0.847829,17.823599,-0.016908,-0.769712,-0.019427,0.637871,448.733246,76.295479,51.246483,449.428192,79.271294,74.365013,427.582153,73.177155,39.797646,467.666229,79.286484,62.687061,450.256226,73.447006,28.136148,449.433777,79.284714,74.380363,427.628906,73.165695,39.755409,467.663879,79.273170,62.675194,450.206116,73.458412,28.174885
2206,22.060000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-9.348230,1.096900,-18.555401,14.464700,-0.033753,-11.886400,-11.742100,-0.218264,12.618100,6.626090,-0.847829,17.823599,-0.016900,-0.769701,-0.019531,0.637882,448.729584,76.293716,51.242634,449.425537,79.265526,74.361649,427.577789,73.179886,39.793858,467.663269,79.280487,62.683193,450.251587,73.448975,28.131773,449.430969,79.278625,74.376556,427.621979,73.168526,39.751869,467.660217,79.266914,62.668072,450.204834,73.460854,28.174149
2207,22.070000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-9.348230,1.096900,-18.555401,14.464700,-0.033753,-11.886400,-11.742100,-0.218264,12.618100,6.626090,-0.847829,17.823599,-0.016880,-0.769732,-0.019472,0.637847,448.732025,76.290230,51.238396,449.425537,79.263664,74.357269,427.581604,73.173393,39.787868,467.664307,79.279770,62.680504,450.256470,73.444092,28.127869,449.429901,79.275391,74.367714,427.625305,73.162888,39.748249,467.662292,79.267296,62.667175,450.210083,73.455414,28.170700
