,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,X,Y,Z,W,X,Y,Z
348,-0.001759,0.699534,-0.017079,0.714393,677.411499,74.075951,-2.917964
349,-0.001805,0.699554,-0.017012,0.714375,677.410767,74.072662,-2.921818
350,-0.001719,0.699556,-0.017029,0.714373,677.411438,74.074333,-2.922741
351,-0.001737,0.699559,-0.017072,0.714368,677.411377,74.078644,-2.921444
352,-0.001664,0.699544,-0.017102,0.714383,677.416382,74.075729,-2.922328
353,-0.001766,0.699566,-0.017034,0.714363,677.413147,74.079292,-2.922974
354,-0.001757,0.699556,-0.016998,0.714374,677.416077,74.080589,-2.919762
355,-0.001669,0.699551,-0.017067,0.714377,677.417725,74.079994,-2.923064
356,-0.001621,0.699486,-0.017138,0.714439,677.416199,74.077934,-2.919925
357,-0.001695,0.699491,-0.017139,0.714434,677.416626,74.074615,-2.917207
358,-0.001701,0.699531,-0.017121,0.714395,677.418823,74.072365,-2.914308
359,-0.001649,0.69952,-0.017159,0.714405,677.418274,74.070351,-2.917391
360,-0.001762,0.699515,-0.017186,0.714409,677.416077,74.069237,-2.912926
361,-0.00163,0.699523,-0.017124,0.714403,677.417603,74.066895,-2.908473
362,-0.001628,0.69949,-0.017024,0.714437,677.414856,74.065239,-2.909364
363,-0.001634,0.699528,-0.017014,0.714401,677.413208,74.065048,-2.909789
364,-0.001692,0.699537,-0.017078,0.71439,677.412903,74.061295,-2.909131
365,-0.001707,0.699533,-0.017145,0.714393,677.411316,74.063377,-2.906798
366,-0.001657,0.699526,-0.017171,0.714399,677.409729,74.059731,-2.906492
367,-0.001711,0.699536,-0.017115,0.71439,677.411499,74.059517,-2.90798
368,-0.001659,0.699572,-0.017183,0.714354,677.415771,74.062454,-2.905158
369,-0.001743,0.699554,-0.017033,0.714375,677.413025,74.058479,-2.909199
370,-0.001641,0.69951,-0.017086,0.714417,677.416138,74.057861,-2.905644
371,-0.00163,0.699542,-0.017072,0.714386,677.414551,74.063141,-2.907559
372,-0.00174,0.699548,-0.017047,0.71438,677.415588,74.061874,-2.909037
373,-0.001731,0.699516,-0.017183,0.714408,677.416321,74.058922,-2.91287
374,-0.00165,0.699494,-0.017228,0.714429,677.418091,74.062454,-2.909025
375,-0.001662,0.699508,-0.017111,0.714418,677.422241,74.063705,-2.910927
376,-0.001539,0.699507,-0.017104,0.714419,677.423523,74.06562,-2.914351
377,-0.001619,0.699464,-0.017134,0.714461,677.419922,74.070801,-2.917095
378,-0.001643,0.699533,-0.01712,0.714393,677.420776,74.069984,-2.919026
379,-0.00171,0.699534,-0.017121,0.714392,677.417603,74.071037,-2.916901
380,-0.001684,0.699566,-0.017044,0.714363,677.413391,74.069626,-2.921464
381,-0.001657,0.699546,-0.016979,0.714384,677.416992,74.071381,-2.921458
382,-0.001567,0.699512,-0.017065,0.714415,677.416443,74.077675,-2.923901
383,-0.00165,0.699536,-0.016991,0.714394,677.41864,74.075424,-2.927851
384,-0.001684,0.699581,-0.01694,0.71435,677.419312,74.075615,-2.927708
385,-0.001747,0.699516,-0.016933,0.714414,677.419434,74.073364,-2.926641
386,-0.001591,0.699509,-0.017069,0.714418,677.418701,74.074265,-2.926744
387,-0.001621,0.699486,-0.017075,0.71444,677.417114,74.071213,-2.926934
388,-0.001603,0.699531,-0.017087,0.714396,677.413086,74.069328,-2.928337
389,-0.001564,0.699526,-0.017129,0.7144,677.412292,74.072464,-2.927957
390,-0.001663,0.699537,-0.017051,0.714391,677.405762,74.06736,-2.929298
391,-0.001714,0.699526,-0.017035,0.714402,677.40332,74.063225,-2.927831
392,-0.0017,0.699556,-0.016982,0.714374,677.404541,74.064728,-2.926946
393,-0.001745,0.699534,-0.0171,0.714392,677.405212,74.062439,-2.927951
394,-0.00177,0.699535,-0.017048,0.714393,677.408142,74.061989,-2.926182
395,-0.001774,0.69957,-0.017105,0.714357,677.407837,74.057854,-2.923848
396,-0.001683,0.699565,-0.017132,0.714362,677.40625,74.059563,-2.92084
397,-0.001702,0.699521,-0.017193,0.714403,677.408386,74.055595,-2.922138
398,-0.001567,0.699466,-0.017244,0.714456,677.40863,74.054787,-2.920003
399,-0.001527,0.699476,-0.01714,0.714449,677.407166,74.060875,-2.921422
400,-0.001588,0.699473,-0.017137,0.714452,677.40741,74.059883,-2.922356
401,-0.001583,0.699531,-0.017066,0.714397,677.405762,74.059029,-2.920561
402,-0.001683,0.699539,-0.017147,0.714387,677.406494,74.058861,-2.919553
403,-0.001778,0.69956,-0.017016,0.714369,677.409607,74.057808,-2.914035
404,-0.001726,0.699547,-0.017009,0.714382,677.411926,74.056984,-2.915154
405,-0.001648,0.699485,-0.017134,0.71444,677.419067,74.059486,-2.915753
406,-0.001598,0.69953,-0.017115,0.714397,677.423218,74.066551,-2.913409
407,-0.00166,0.699496,-0.017106,0.71443,677.422546,74.071243,-2.915849
408,-0.00162,0.699482,-0.017095,0.714444,677.426636,74.071068,-2.915782
409,-0.001667,0.699523,-0.017,0.714406,677.426697,74.076431,-2.913602
410,-0.001644,0.699474,-0.017044,0.714453,677.429138,74.07299,-2.916023
411,-0.001589,0.699446,-0.017011,0.714481,677.426636,74.075317,-2.916558
412,-0.001613,0.699471,-0.017002,0.714457,677.426758,74.075668,-2.91363
413,-0.001573,0.699489,-0.017086,0.714437,677.428284,74.075943,-2.914935
414,-0.001615,0.699468,-0.017067,0.714458,677.42688,74.074699,-2.914728
415,-0.001555,0.699492,-0.017128,0.714433,677.426514,74.072388,-2.913437
416,-0.001554,0.69946,-0.017077,0.714466,677.424805,74.072838,-2.91488
417,-0.001557,0.699481,-0.017039,0.714446,677.425781,74.06916,-2.918194
418,-0.001727,0.699493,-0.016999,0.714435,677.421387,74.065796,-2.916195
419,-0.001799,0.699514,-0.016975,0.714415,677.413635,74.065598,-2.916718
420,-0.001664,0.69952,-0.01702,0.714408,677.407593,74.063828,-2.91969
421,-0.001637,0.699492,-0.017142,0.714433,677.40448,74.059143,-2.919976
422,-0.001678,0.699521,-0.017163,0.714404,677.402649,74.063278,-2.924153
423,-0.001693,0.699526,-0.017188,0.714399,677.402649,74.060699,-2.924093
424,-0.001679,0.699496,-0.01716,0.714429,677.404846,74.053352,-2.924859
425,-0.001667,0.699527,-0.017092,0.7144,677.404785,74.052086,-2.924493
426,-0.001671,0.699539,-0.017069,0.714389,677.39624,74.051178,-2.927219
427,-0.001648,0.699499,-0.017157,0.714426,677.391968,74.056572,-2.931494
428,-0.001656,0.699512,-0.017093,0.714415,677.381226,74.046654,-2.93082
429,-0.001544,0.699504,-0.017211,0.71442,677.388245,74.074043,-2.941489
430,-0.001473,0.699515,-0.017264,0.714408,677.420532,74.113617,-2.963538
431,-0.001485,0.699489,-0.016862,0.714443,677.393738,74.086075,-2.974881
432,-0.001573,0.6995,-0.016745,0.714435,677.377502,74.082603,-2.972325
433,-0.001433,0.699471,-0.017266,0.714451,677.424561,74.146088,-2.990796
434,-0.001314,0.699504,-0.01699,0.714426,677.416199,74.151146,-3.027573
435,-0.001389,0.699442,-0.016848,0.714489,677.401123,74.145546,-3.027702
436,-0.001506,0.699436,-0.016931,0.714493,677.39447,74.159592,-3.039716
437,-0.001402,0.699459,-0.017156,0.714466,677.422791,74.207809,-3.063464
438,-0.001325,0.699434,-0.017115,0.714491,677.440552,74.263527,-3.114225
439,-0.001029,0.699381,-0.016665,0.714554,677.433228,74.259331,-3.126888
440,-0.000957,0.699256,-0.016628,0.714677,677.421631,74.278,-3.143032
441,-0.000995,0.699331,-0.016763,0.714601,677.456177,74.335709,-3.171792
442,-0.000851,0.699235,-0.016566,0.714699,677.46051,74.34977,-3.19706
443,-0.000477,0.699143,-0.016279,0.714796,677.449646,74.349541,-3.202092
444,-0.000398,0.699121,-0.016553,0.714812,677.456543,74.371552,-3.212582
445,-0.000399,0.699099,-0.016582,0.714832,677.462341,74.364288,-3.212033
446,-0.000332,0.699109,-0.016571,0.714822,677.454468,74.365997,-3.216705
447,-0.000192,0.699046,-0.01644,0.714888,677.447632,74.352081,-3.212742
448,-0.000215,0.69903,-0.016469,0.714902,677.449585,74.335312,-3.196679
449,-0.000387,0.699093,-0.01668,0.714836,677.453003,74.347237,-3.203683
450,-0.000316,0.6991,-0.01654,0.714833,677.446472,74.330467,-3.192568
451,-0.000338,0.699042,-0.016421,0.714892,677.429016,74.309341,-3.179218
452,-0.000473,0.699102,-0.016639,0.714828,677.430908,74.303993,-3.174122
453,-0.000752,0.699199,-0.016625,0.714733,677.41925,74.299156,-3.175595
454,-0.000673,0.699221,-0.016499,0.714715,677.405701,74.271027,-3.159123
455,-0.00076,0.699248,-0.016667,0.714684,677.395813,74.284126,-3.170955
456,-0.000886,0.6993,-0.016843,0.714629,677.419495,74.294464,-3.169552
457,-0.000823,0.699271,-0.016793,0.714659,677.423645,74.315788,-3.194149
458,-0.000633,0.699209,-0.016614,0.714724,677.433044,74.329994,-3.201031
459,-0.000511,0.699128,-0.016614,0.714803,677.443604,74.357628,-3.219955
460,-0.000426,0.699141,-0.016625,0.71479,677.460571,74.391014,-3.235851
461,-0.000345,0.699131,-0.016461,0.714804,677.464417,74.417084,-3.257161
462,-0.000149,0.699078,-0.016313,0.71486,677.467041,74.419777,-3.259114
463,-0.000198,0.699058,-0.016517,0.714874,677.471008,74.447716,-3.278555
464,-0.000304,0.699117,-0.01653,0.714816,677.485718,74.468681,-3.288714
465,-0.000058,0.699076,-0.016416,0.714859,677.488403,74.468628,-3.292378
466,-0.000041,0.699021,-0.016458,0.714912,677.489319,74.475807,-3.293046
467,-0.000231,0.699052,-0.016397,0.714883,677.498352,74.477432,-3.292317
468,-0.000218,0.699062,-0.016377,0.714873,677.499084,74.463142,-3.280849
469,-0.000158,0.699064,-0.016405,0.714871,677.4953,74.448387,-3.272318
470,-0.000148,0.699007,-0.016506,0.714925,677.491394,74.432304,-3.260141
471,-0.000212,0.699041,-0.016615,0.714889,677.487061,74.423973,-3.247381
472,-0.00019,0.699042,-0.01658,0.714889,677.480957,74.4058,-3.241689
473,-0.000081,0.699045,-0.016397,0.71489,677.472107,74.382668,-3.218138
474,-0.000242,0.699039,-0.016564,0.714891,677.46759,74.37542,-3.212217
475,-0.000449,0.699075,-0.016594,0.714856,677.469116,74.362701,-3.201519
476,-0.000373,0.699085,-0.016465,0.714849,677.461182,74.348373,-3.193823
477,-0.000279,0.699022,-0.016532,0.714909,677.459229,74.333267,-3.185024
478,-0.000423,0.699077,-0.01666,0.714852,677.459656,74.34787,-3.193306
479,-0.000383,0.699059,-0.016647,0.71487,677.461853,74.350121,-3.19107
480,-0.000181,0.69903,-0.016475,0.714903,677.455872,74.361031,-3.201017
481,-0.000166,0.699008,-0.016552,0.714922,677.462891,74.367836,-3.205
482,-0.000132,0.699039,-0.016491,0.714893,677.461731,74.389694,-3.220863
483,-0.000126,0.699019,-0.016362,0.714916,677.460449,74.39521,-3.228632
484,-0.000085,0.699006,-0.016289,0.714931,677.46051,74.40332,-3.234863
485,-0.000179,0.698994,-0.016323,0.714942,677.467468,74.408455,-3.235061
486,-0.000331,0.699046,-0.016455,0.714887,677.470947,74.423187,-3.247874
487,-0.000327,0.699039,-0.016429,0.714895,677.476318,74.416008,-3.245712
488,-0.000214,0.699046,-0.016465,0.714888,677.475586,74.41246,-3.245645
489,-0.000406,0.699093,-0.016563,0.714839,677.477478,74.424507,-3.244142
490,-0.00042,0.699099,-0.016554,0.714833,677.470215,74.412231,-3.243236
491,-0.000374,0.699099,-0.016482,0.714835,677.458496,74.392555,-3.231465
492,-0.000447,0.699139,-0.016624,0.714792,677.452942,74.38504,-3.224213
493,-0.000512,0.699234,-0.016569,0.7147,677.454346,74.370903,-3.218107
494,-0.000613,0.699243,-0.016628,0.714691,677.452271,74.355858,-3.208253
495,-0.000804,0.699249,-0.016559,0.714686,677.445984,74.343819,-3.206151
496,-0.000783,0.699269,-0.016644,0.714664,677.45166,74.340752,-3.198769
497,-0.000863,0.699263,-0.016631,0.714671,677.452271,74.345352,-3.205781
498,-0.000746,0.699264,-0.016545,0.714672,677.446228,74.34034,-3.207154
499,-0.000595,0.699197,-0.016529,0.714738,677.437012,74.342583,-3.212484
500,-0.000474,0.699209,-0.016596,0.714725,677.434143,74.360535,-3.220772
501,-0.00043,0.699199,-0.016536,0.714736,677.432861,74.372826,-3.243679
502,-0.000164,0.699161,-0.0165,0.714774,677.432129,74.378906,-3.249958
503,-0.000234,0.699101,-0.016517,0.714832,677.438354,74.398643,-3.264503
504,-0.000075,0.699024,-0.016558,0.714906,677.450012,74.416847,-3.277122
505,0.000144,0.699003,-0.016368,0.714931,677.457581,74.432503,-3.292718
506,0.000229,0.698943,-0.016358,0.71499,677.462341,74.44416,-3.300572
507,0.000317,0.698968,-0.016202,0.71497,677.461914,74.457642,-3.308525
508,0.000228,0.698925,-0.016308,0.715009,677.464172,74.465256,-3.308908
509,0.000356,0.698923,-0.01627,0.715012,677.460571,74.473091,-3.312427
510,0.000423,0.698943,-0.016178,0.714994,677.455688,74.470238,-3.307885
511,0.000313,0.698915,-0.016168,0.715022,677.451416,74.466621,-3.305388
512,0.000434,0.698927,-0.016261,0.715008,677.447205,74.457565,-3.29573
513,0.00035,0.698936,-0.016205,0.715001,677.445618,74.442543,-3.284157
514,0.000264,0.698916,-0.016377,0.715016,677.447449,74.431007,-3.274511
515,0.000109,0.69893,-0.016495,0.715,677.452698,74.421776,-3.263489
516,0.000065,0.698974,-0.016369,0.71496,677.455994,74.409775,-3.255379
517,0.000023,0.698991,-0.016325,0.714945,677.454346,74.405945,-3.245774
518,-0.000168,0.699034,-0.016345,0.714901,677.453064,74.406708,-3.244958
519,-0.000297,0.69911,-0.016329,0.714828,677.449585,74.410278,-3.244624
520,-0.000317,0.699092,-0.016397,0.714844,677.44635,74.415733,-3.248147
521,-0.000175,0.699118,-0.016426,0.714817,677.446777,74.42543,-3.252874
522,-0.000186,0.69908,-0.016471,0.714854,677.451782,74.438644,-3.266284
523,-0.000112,0.699077,-0.016534,0.714855,677.466064,74.450798,-3.274358
524,-0.000198,0.699099,-0.016372,0.714837,677.4729,74.463005,-3.284576
525,-0.000057,0.699058,-0.016465,0.714876,677.478455,74.473793,-3.292711
526,-0.000049,0.699048,-0.016343,0.714888,677.482971,74.489906,-3.307469
527,0.000038,0.699032,-0.016364,0.714904,677.483704,74.494614,-3.309858
528,0.000148,0.698997,-0.016445,0.714936,677.480408,74.499016,-3.319459
529,0.000223,0.698997,-0.016507,0.714934,677.476196,74.503517,-3.323773
530,0.000237,0.699,-0.016417,0.714933,677.476196,74.499298,-3.325197
531,0.000227,0.698955,-0.016466,0.714976,677.472595,74.493744,-3.319794
532,0.000303,0.698972,-0.01637,0.714961,677.472168,74.485466,-3.320712
533,0.000279,0.698955,-0.016413,0.714978,677.470764,74.478539,-3.309931
534,0.000229,0.69898,-0.016377,0.714953,677.466614,74.467239,-3.306862
535,0.00013,0.698965,-0.016279,0.71497,677.461853,74.453186,-3.294266
536,0.000305,0.698923,-0.016354,0.71501,677.451599,74.442986,-3.28945
537,0.000298,0.698945,-0.01628,0.71499,677.442383,74.430481,-3.282116
538,0.000314,0.698937,-0.016207,0.715,677.432129,74.419998,-3.270939
539,0.000308,0.698894,-0.01622,0.715041,677.425293,74.408051,-3.267472
540,0.000227,0.698927,-0.016236,0.715009,677.424011,74.406799,-3.266238
541,0.000207,0.698976,-0.016186,0.714962,677.427185,74.405342,-3.266439
542,0.000213,0.698941,-0.016254,0.714995,677.433533,74.410576,-3.274513
543,0.000341,0.698908,-0.016283,0.715026,677.441589,74.429634,-3.284228
544,0.000147,0.698997,-0.016394,0.714937,677.453186,74.448578,-3.296741
545,0.000162,0.698993,-0.016359,0.714941,677.45874,74.455215,-3.302555
546,0.000266,0.698977,-0.016305,0.714958,677.453979,74.468338,-3.310938
547,0.000234,0.699005,-0.016232,0.714933,677.455322,74.475128,-3.317373
548,0.000162,0.699037,-0.016369,0.714898,677.45874,74.487488,-3.326419
549,0.000216,0.699062,-0.016439,0.714872,677.461426,74.491905,-3.330788
550,0.000192,0.699004,-0.016411,0.71493,677.464172,74.491463,-3.32612
551,0.000091,0.699048,-0.016421,0.714886,677.470764,74.495979,-3.32994
552,0.000078,0.699054,-0.016499,0.714878,677.477966,74.49324,-3.326901
553,0.000141,0.699035,-0.01644,0.714899,677.477905,74.482758,-3.322223
554,0.000127,0.699015,-0.016433,0.714918,677.474609,74.472321,-3.31046
555,0.000082,0.699059,-0.016475,0.714874,677.472595,74.469666,-3.306418
556,-0.000017,0.699112,-0.016353,0.714825,677.464661,74.459869,-3.300382
557,-0.000084,0.699074,-0.016333,0.714862,677.454102,74.444115,-3.287471
558,-0.000155,0.699084,-0.016401,0.714852,677.449646,74.437248,-3.280709
559,-0.000182,0.699099,-0.016406,0.714837,677.454102,74.427704,-3.273131
560,-0.000044,0.69907,-0.016432,0.714864,677.451233,74.424225,-3.273575
561,-0.000081,0.699015,-0.016318,0.714921,677.447571,74.419792,-3.268848
562,-0.000012,0.699057,-0.016418,0.714877,677.447327,74.42662,-3.275045
563,0.000133,0.69906,-0.016367,0.714876,677.450684,74.428787,-3.277178
564,0.000164,0.699002,-0.01622,0.714936,677.442139,74.437935,-3.286061
565,0.000189,0.698987,-0.016184,0.714951,677.43634,74.444382,-3.289194
566,0.000183,0.699001,-0.016263,0.714936,677.435059,74.458313,-3.299135
567,0.000365,0.698973,-0.016325,0.714961,677.438477,74.464195,-3.304642
568,0.000397,0.698938,-0.016215,0.714998,677.440002,74.469917,-3.313999
569,0.000435,0.698954,-0.016298,0.714981,677.446533,74.480042,-3.322437
570,0.000397,0.698908,-0.016387,0.715024,677.456055,74.486504,-3.327555
571,0.000638,0.69886,-0.016323,0.715072,677.462219,74.483574,-3.326321
572,0.000489,0.698905,-0.016276,0.715029,677.458374,74.488319,-3.33147
573,0.000368,0.69894,-0.016414,0.714992,677.458435,74.479156,-3.326694
574,0.00044,0.698937,-0.016423,0.714995,677.450623,74.473114,-3.323245
575,0.000379,0.698958,-0.016431,0.714974,677.440613,74.461426,-3.313935
576,0.000342,0.699034,-0.016373,0.714901,677.430664,74.449142,-3.311572
577,0.000075,0.699117,-0.016358,0.71482,677.430969,74.441231,-3.303054
578,-0.000013,0.699112,-0.016396,0.714825,677.426636,74.433411,-3.298938
579,0.000041,0.699089,-0.0164,0.714846,677.431519,74.415047,-3.285412
580,-0.000098,0.699148,-0.016575,0.714785,677.436035,74.422676,-3.288781
581,-0.000226,0.69922,-0.01636,0.714719,677.439514,74.418907,-3.285571
582,-0.00016,0.69917,-0.016356,0.714769,677.435486,74.415024,-3.285384
583,-0.000217,0.699166,-0.016406,0.714772,677.4328,74.422684,-3.289476
584,-0.000101,0.699138,-0.016524,0.714795,677.431335,74.431259,-3.290652
585,-0.000037,0.699141,-0.016468,0.714795,677.429871,74.43972,-3.297232
586,-0.000029,0.699102,-0.016328,0.714836,677.427917,74.443184,-3.303426
587,-0.00001,0.699102,-0.016379,0.714834,677.433838,74.45388,-3.30951
588,-0.000026,0.699088,-0.016392,0.714847,677.439941,74.464394,-3.318382
589,0.000075,0.699072,-0.01638,0.714863,677.446533,74.466896,-3.320839
590,0.000245,0.699017,-0.016376,0.714918,677.44989,74.472664,-3.322267
591,0.000276,0.699022,-0.016407,0.714912,677.453369,74.475937,-3.325397
592,0.000352,0.699005,-0.016382,0.714929,677.452026,74.47493,-3.322912
593,0.000389,0.698965,-0.016285,0.714971,677.448181,74.469086,-3.31486
594,0.000403,0.698978,-0.016333,0.714957,677.444641,74.462624,-3.30989
595,0.000326,0.699002,-0.016379,0.714932,677.441528,74.457024,-3.305967
596,0.000244,0.698954,-0.016287,0.714981,677.441101,74.440208,-3.29043
597,0.0002,0.698932,-0.01625,0.715004,677.439697,74.426888,-3.281699
598,0.000176,0.69896,-0.01628,0.714975,677.441956,74.413551,-3.266913
599,0.000163,0.698972,-0.016335,0.714962,677.440613,74.404778,-3.259319
600,0.000004,0.698946,-0.016243,0.71499,677.441345,74.393394,-3.248449
601,0.000092,0.698935,-0.01633,0.714999,677.440674,74.388016,-3.242905
602,0.000073,0.698967,-0.016425,0.714966,677.440369,74.387817,-3.241697
603,0.000017,0.699004,-0.016513,0.714927,677.439026,74.390007,-3.240196
604,0.000016,0.699003,-0.016395,0.714931,677.435791,74.382309,-3.234391
605,-0.000141,0.699026,-0.016414,0.714907,677.433533,74.39267,-3.240334
606,-0.000288,0.699122,-0.016477,0.714812,677.44928,74.405617,-3.24417
607,-0.000285,0.699126,-0.016376,0.714811,677.44989,74.407387,-3.250788
608,-0.000223,0.699103,-0.016359,0.714834,677.451111,74.415474,-3.256912
609,-0.00022,0.699119,-0.016435,0.714816,677.456177,74.425949,-3.266679
610,-0.000274,0.699135,-0.016432,0.714801,677.455383,74.434929,-3.270285
611,-0.000325,0.699148,-0.016425,0.714788,677.453613,74.437263,-3.273914
612,-0.000148,0.699127,-0.01642,0.714809,677.446106,74.429123,-3.270578
613,-0.000233,0.699149,-0.016483,0.714786,677.444336,74.432159,-3.27552
614,-0.00035,0.699161,-0.016539,0.714773,677.450623,74.433182,-3.276025
615,-0.000228,0.699122,-0.01636,0.714815,677.447937,74.412827,-3.263853
616,-0.000362,0.699113,-0.016406,0.714823,677.43988,74.407974,-3.259541
617,-0.000504,0.699127,-0.016612,0.714804,677.448364,74.40181,-3.250459
618,-0.000481,0.699192,-0.016402,0.714746,677.434448,74.384743,-3.247492
619,-0.000404,0.699187,-0.01637,0.714751,677.423706,74.366974,-3.231977
620,-0.000526,0.69918,-0.016425,0.714757,677.412476,74.351395,-3.22512
621,-0.000538,0.699206,-0.016502,0.714729,677.404175,74.335045,-3.214126
622,-0.000537,0.699225,-0.01659,0.714709,677.394226,74.327217,-3.214075
623,-0.000497,0.699193,-0.016506,0.714742,677.385193,74.296066,-3.195681
624,-0.000566,0.699226,-0.016621,0.714708,677.382019,74.293533,-3.191791
625,-0.000679,0.699274,-0.016694,0.714659,677.384216,74.286423,-3.191574
626,-0.000649,0.699244,-0.016668,0.714688,677.379395,74.277023,-3.190035
627,-0.000704,0.69927,-0.016591,0.714665,677.374512,74.275421,-3.185492
628,-0.000642,0.699295,-0.016681,0.714639,677.373108,74.281921,-3.194793
629,-0.000683,0.699316,-0.016685,0.714617,677.374817,74.284981,-3.194735
630,-0.000697,0.699305,-0.01658,0.714631,677.367126,74.287498,-3.198031
631,-0.000728,0.699344,-0.016504,0.714595,677.366516,74.288277,-3.199095
632,-0.001137,0.69916,-0.016517,0.714774,677.360535,74.290718,-3.185328
633,-0.001193,0.699028,-0.016479,0.714903,677.36792,74.302795,-3.055156
634,-0.001019,0.698689,-0.016681,0.71523,677.470642,74.31263,-2.798779
635,-0.001287,0.697692,-0.016806,0.7162,677.58551,74.345551,-2.603281
636,-0.001481,0.696307,-0.016569,0.717552,677.613037,74.368813,-2.401327
637,-0.000166,0.694727,-0.016896,0.719075,677.413147,74.503403,-2.023612
638,0.002048,0.693209,-0.01574,0.720562,677.000732,74.733223,-1.502046
639,0.003769,0.691066,-0.015838,0.722608,676.086975,74.901367,-1.360118
640,0.002719,0.692569,-0.015705,0.721176,673.623291,74.929466,-1.73026
641,0.004076,0.696918,-0.016895,0.71694,669.814941,74.908791,-2.382138
642,0.005728,0.701448,-0.016808,0.712499,665.73877,75.004654,-2.98298
643,0.00672,0.705606,-0.016294,0.708386,661.66748,75.146317,-3.503955
644,0.00721,0.709199,-0.016635,0.704775,657.763855,75.175758,-3.895828
645,0.007636,0.713039,-0.015894,0.700903,654.034729,75.195183,-4.065135
646,0.006552,0.715076,-0.015812,0.698837,651.051636,75.042564,-3.798802
647,0.005659,0.715062,-0.016531,0.698843,648.68689,74.934334,-3.369222
648,0.006901,0.715112,-0.017007,0.698769,646.514465,74.972427,-2.955241
649,0.008016,0.715024,-0.016495,0.69886,644.306396,75.138443,-2.561808
650,0.009786,0.715339,-0.015851,0.698529,642.128662,75.314621,-2.049833
651,0.010833,0.716491,-0.015344,0.697344,639.836426,75.424072,-1.503164
652,0.010714,0.718065,-0.01608,0.695708,637.459656,75.487244,-0.891798
653,0.011363,0.719441,-0.01634,0.694268,635.307373,75.500595,-0.035518
654,0.011586,0.720515,-0.015686,0.693165,633.45929,75.419228,0.979999
655,0.011034,0.721561,-0.015503,0.692089,631.923218,75.293671,2.104604
656,0.009766,0.721979,-0.01632,0.691654,630.749878,75.211067,3.352921
657,0.009736,0.72169,-0.017773,0.69192,630.146057,75.175613,4.833545
658,0.010203,0.720758,-0.018153,0.692874,630.158081,75.174232,6.496861
659,0.010307,0.718632,-0.018393,0.695071,630.597534,75.190536,8.265234
660,0.009678,0.716533,-0.017994,0.697254,631.271362,75.171288,10.158582
661,0.009271,0.71489,-0.017394,0.698959,632.014832,75.170586,12.170313
662,0.009048,0.713332,-0.016605,0.700572,632.817566,75.196976,14.23598
663,0.009369,0.711962,-0.016537,0.70196,633.665466,75.197159,16.320368
664,0.00837,0.710592,-0.016148,0.703369,634.683044,75.087227,18.491713
665,0.006805,0.70871,-0.016434,0.705276,635.85199,74.953941,20.756189
666,0.00581,0.706539,-0.01708,0.707444,637.172363,74.917633,23.108019
667,0.005849,0.704176,-0.017374,0.709789,638.663818,74.908791,25.514231
668,0.005984,0.701332,-0.017566,0.712593,640.191162,74.877472,27.935892
669,0.006057,0.69862,-0.016956,0.715266,641.7323,74.817703,30.364515
670,0.00532,0.695728,-0.016716,0.718092,643.173645,74.780594,32.688324
671,0.006221,0.693749,-0.016142,0.72001,644.261475,74.842865,34.809555
672,0.007467,0.692235,-0.015883,0.721459,644.961853,74.952919,36.77721
673,0.008382,0.691454,-0.015903,0.722197,645.472534,74.972427,38.740486
674,0.007915,0.6906,-0.016134,0.723013,645.937988,74.888908,40.760361
675,0.005987,0.689659,-0.01581,0.723937,646.477539,74.726646,42.822922
676,0.00381,0.688375,-0.015875,0.725172,647.094421,74.549767,44.841335
677,0.003558,0.68744,-0.016213,0.726051,647.503174,74.509766,46.679882
678,0.003849,0.686825,-0.015915,0.726639,647.576965,74.595039,48.280743
679,0.005223,0.686747,-0.015907,0.726703,647.358704,74.717552,49.723003
680,0.006395,0.687078,-0.015088,0.726399,646.979797,74.78376,51.12397
681,0.006301,0.687331,-0.01475,0.726167,646.652222,74.700516,52.627007
682,0.004322,0.686876,-0.015519,0.726596,646.554688,74.552444,54.302811
683,0.00329,0.686486,-0.016575,0.726947,646.641785,74.435097,55.994209
684,0.002337,0.686,-0.016857,0.727403,646.609497,74.428795,57.499779
685,0.002972,0.685848,-0.016779,0.727545,646.358093,74.530144,58.827118
686,0.003857,0.6859,-0.016157,0.727506,645.992432,74.618744,60.089363
687,0.004214,0.686197,-0.016014,0.727228,645.471008,74.667213,61.259708
688,0.004538,0.68635,-0.015201,0.727099,644.814697,74.668945,62.314705
689,0.004214,0.686488,-0.015453,0.726965,644.250305,74.590828,63.493305
690,0.004213,0.687114,-0.016578,0.726348,643.716187,74.569008,64.730934
691,0.004909,0.68864,-0.01667,0.724895,642.995605,74.61731,65.787254
692,0.00411,0.69039,-0.015555,0.723258,642.23645,74.553253,66.788239
693,0.003784,0.691742,-0.015815,0.721961,641.557251,74.483177,67.870613
694,0.00268,0.692069,-0.016641,0.721635,640.98999,74.427757,68.959763
695,0.002278,0.692339,-0.016775,0.721374,640.348145,74.412659,69.843224
696,0.00235,0.692462,-0.017203,0.721246,639.713867,74.388184,70.679657
697,0.001608,0.690517,-0.017062,0.723113,639.455505,74.329788,71.664299
698,0.001825,0.682218,-0.017192,0.730944,640.167847,74.313324,72.798203
699,0.002699,0.669327,-0.017642,0.742754,641.387146,74.323097,73.970261
700,0.003559,0.653507,-0.016877,0.756724,643.020203,74.357147,75.23848
